Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59
3.884964,3.838131,3.752678,3.764327,3.729699,3.827241,3.769709,3.80203,3.900566,3.954244,3.970425,3.930078,1.996366,3.838835,3.781456,3.801047,3.892658,3.834933,3.746804,3.779185,3.792089,3.818429,3.789087,3.761621,3.76568,3.874096,3.74934,3.755693,3.798386,6.279256,3.194641,1.942684,2.664966,4.025133,5.980286,4.77424,0.0,3.931,3.225639,3.73674,3.799934,3.850749,3.765571,4.32852,3.425511,3.51073,3.878779,3.723759,3.852509,2.927837,4.397426,3.735058,3.794364,3.779622,3.769528,3.710627,3.783397,3.901621,2.583041
3.93077,3.88617,3.801719,3.815385,3.781672,3.88064,3.823321,3.851994,3.945516,4.000287,4.017526,3.976935,2.128771,3.889488,3.825492,3.849291,3.941126,3.874563,3.79833,3.824134,3.839816,3.866842,3.835866,3.811347,3.817812,3.924428,3.798951,3.804451,3.840761,6.359435,3.271282,2.045119,2.714107,4.112007,6.01195,4.80932,0.0,3.969676,3.291001,3.793156,3.844575,3.902287,3.811481,4.366833,3.478483,3.560978,3.927285,3.773918,3.902587,2.998757,4.452746,3.784809,3.842101,3.832108,3.818875,3.757364,3.83459,3.949573,2.645435
3.946443,3.900802,3.817381,3.830227,3.798446,3.895997,3.840666,3.866998,3.960475,4.016201,4.030639,3.990449,2.126404,3.904125,3.840551,3.865906,3.956262,3.88942,3.814016,3.839335,3.856992,3.881818,3.849835,3.826637,3.833892,3.939356,3.811902,3.821298,3.855478,6.382536,3.289288,2.067728,2.733389,4.132375,6.020336,4.820276,0.0,3.995948,3.30413,3.808887,3.857919,3.918196,3.826232,4.38053,3.496533,3.568611,3.941516,3.788752,3.918557,3.015594,4.471202,3.799428,3.857388,3.847488,3.834734,3.772522,3.850375,3.964584,2.661336
3.951333,3.905906,3.822062,3.835145,3.804077,3.901043,3.846579,3.871747,3.965513,4.021019,4.035863,3.994711,2.124439,3.908928,3.84546,3.870924,3.96126,3.894257,3.8203,3.843806,3.86233,3.886677,3.85423,3.83219,3.839086,3.944245,3.816424,3.826452,3.860253,6.393978,3.295706,2.077605,2.738922,4.141051,6.023106,4.823469,0.0,4.003778,3.308966,3.814382,3.862148,3.923494,3.830584,4.385026,3.501823,3.572314,3.946451,3.793891,3.923589,3.021365,4.478559,3.804621,3.862219,3.852782,3.839701,3.777728,3.855395,3.969694,2.66443
3.952938,3.907729,3.823677,3.836888,3.806041,3.902743,3.848643,3.87344,3.967209,4.022765,4.037721,3.996159,2.123306,3.910706,3.847208,3.872635,3.962971,3.895704,3.822531,3.845396,3.864215,3.888347,3.85571,3.834042,3.840971,3.945937,3.81795,3.828265,3.861941,6.396273,3.297693,2.081595,2.740951,4.143498,6.024235,4.824762,0.0,4.006359,3.310973,3.816296,3.863543,3.925381,3.832158,4.386588,3.503722,3.574151,3.948172,3.79571,3.925371,3.023515,4.480549,3.806311,3.863971,3.854589,3.841426,3.779486,3.857181,3.971508,2.6664
3.952907,3.907714,3.823652,3.836885,3.806026,3.902745,3.848623,3.873415,3.967183,4.022727,4.03774,3.996135,2.122601,3.910696,3.847157,3.872616,3.96294,3.895665,3.822565,3.845346,3.864175,3.888333,3.855691,3.834044,3.84096,3.945908,3.817928,3.828251,3.861893,6.397233,3.297746,2.081948,2.741183,4.143629,6.024182,4.824712,0.0,4.006621,3.311025,3.8163,3.863509,3.925373,3.832128,4.386466,3.50398,3.57428,3.948157,3.795717,3.925329,3.023552,4.480934,3.806313,3.863924,3.854578,3.841394,3.779447,3.857182,3.971505,2.66576
3.953502,3.908385,3.824247,3.837536,3.806747,3.903365,3.849382,3.874039,3.967811,4.023367,4.038428,3.996674,2.122106,3.911356,3.847803,3.873245,3.96357,3.896208,3.823389,3.845932,3.864868,3.888949,3.856248,3.834727,3.841651,3.946533,3.818496,3.828913,3.862516,6.39843,3.298529,2.083442,2.741867,4.144719,6.024587,4.825166,0.0,4.007544,3.311781,3.817004,3.864029,3.926064,3.832717,4.387045,3.50463,3.574938,3.948798,3.796384,3.925988,3.024337,4.481798,3.806936,3.864572,3.855251,3.842026,3.780095,3.857843,3.972175,2.666322
3.953282,3.908135,3.824026,3.837298,3.80648,3.903143,3.849098,3.873807,3.967577,4.023125,4.038175,3.996475,2.122322,3.911108,3.847557,3.873015,3.963337,3.896007,3.823088,3.845711,3.864608,3.888723,3.856049,3.834478,3.841393,3.946299,3.818286,3.82867,3.86228,6.398008,3.298239,2.08287,2.741684,4.144251,6.024426,4.824993,0.0,4.007277,3.311483,3.816746,3.863837,3.925808,3.8325,4.386821,3.504455,3.574674,3.948556,3.796143,3.925741,3.024048,4.481485,3.806708,3.864328,3.854998,3.841794,3.779852,3.857598,3.971929,2.666079
3.953792,3.908703,3.824535,3.837841,3.80709,3.903657,3.849742,3.874339,3.968114,4.023678,4.038733,3.996935,2.122295,3.911652,3.848117,3.873553,3.963877,3.896477,3.823752,3.846222,3.865205,3.889245,3.856521,3.835051,3.841978,3.946833,3.818768,3.829234,3.862822,6.398437,3.298843,2.083929,2.742219,4.145006,6.024792,4.825416,0.0,4.007986,3.312085,3.817336,3.864285,3.92639,3.833001,4.38735,3.504943,3.575163,3.949092,3.796694,3.926315,3.024691,4.481995,3.807225,3.864887,3.855566,3.842336,3.780408,3.858153,3.972493,2.666902
3.953563,3.908437,3.824305,3.837597,3.806805,3.903414,3.849433,3.874087,3.967873,4.023413,4.038491,3.996732,2.122206,3.911398,3.847841,3.873313,3.963621,3.896282,3.823462,3.845975,3.86492,3.88901,3.856309,3.8348,3.841704,3.946581,3.818552,3.828978,3.862562,6.398314,3.298587,2.083421,2.742154,4.144352,6.024554,4.825112,0.0,4.007828,3.311754,3.817072,3.86408,3.926126,3.832759,4.387086,3.504883,3.574881,3.948848,3.796453,3.926037,3.024395,4.481699,3.806993,3.864614,3.855311,3.84208,3.78014,3.857906,3.972248,2.66632
3.953953,3.908856,3.824689,3.838004,3.807245,3.903796,3.849899,3.874497,3.968266,4.023829,4.038832,3.997092,2.123406,3.911765,3.848288,3.873709,3.96404,3.896641,3.823849,3.846386,3.865367,3.889395,3.85671,3.835204,3.842125,3.946996,3.818927,3.829378,3.862989,6.397978,3.298993,2.08371,2.742177,4.145175,6.024906,4.825561,0.0,4.008025,3.312146,3.817491,3.864448,3.926533,3.833174,4.387599,3.504871,3.575028,3.949222,3.796819,3.926511,3.024796,4.481902,3.807359,3.865061,3.855722,3.8425,3.780571,3.858298,3.972641,2.667558
